district_clean,state_clean,year,month,outbreak_add,outbreak_cholera
BARA BANKI,UTTAR PRADESH,2016,11,1,0
BARABANKI,UTTAR PRADESH,2016,4,1,0
BARABANKI,UTTAR PRADESH,2016,8,1,0
BARABANKI,UTTAR PRADESH,2017,9,1,0
BAREILLY,UTTAR PRADESH,2010,8,1,0
BAREILLY,UTTAR PRADESH,2010,10,1,0
BAREILLY,UTTAR PRADESH,2014,6,1,0
BUDAUN,UTTAR PRADESH,2011,8,1,0
BUDAUN,UTTAR PRADESH,2016,7,1,0
BULANDSHAHAR,UTTAR PRADESH,2010,4,1,0
CHANDAULI,UTTAR PRADESH,2012,6,1,0
CHANDAULI,UTTAR PRADESH,2013,9,1,0
CHANDAULI,UTTAR PRADESH,2013,10,1,0
CHANDAULI,UTTAR PRADESH,2014,9,1,0
CHANDAULI,UTTAR PRADESH,2015,6,1,0
CHANDAULI,UTTAR PRADESH,2015,7,1,0
CHANDAULI,UTTAR PRADESH,2015,8,1,0
CHANDAULI,UTTAR PRADESH,2015,9,1,0
CHANDAULI,UTTAR PRADESH,2016,5,1,0
CHANDAULI,UTTAR PRADESH,2016,7,1,0
CHANDAULI,UTTAR PRADESH,2016,8,1,0
CHANDAULI,UTTAR PRADESH,2016,9,1,0
CHANDAULI,UTTAR PRADESH,2016,10,1,0
CHANDAULI,UTTAR PRADESH,2017,5,1,0
CHANDAULI,UTTAR PRADESH,2017,7,1,0
CHANDAULI,UTTAR PRADESH,2017,8,1,0
CHANDAULI,UTTAR PRADESH,2017,9,1,0
CHANDAULI,UTTAR PRADESH,2018,5,1,0
CHANDAULI,UTTAR PRADESH,2019,8,1,0
CHANDAULI,UTTAR PRADESH,2019,9,1,0
CHANDAULI,UTTAR PRADESH,2021,10,1,0
CHANDAULI,UTTAR PRADESH,2021,11,1,0
DEORIA,UTTAR PRADESH,2019,10,1,0
ETAWAH,UTTAR PRADESH,2016,7,1,0
FARRUKHABAD,UTTAR PRADESH,2010,7,1,0
FATEHPUR,UTTAR PRADESH,2016,6,1,0
FATEHPUR,UTTAR PRADESH,2016,8,1,0
FATEHPUR,UTTAR PRADESH,2017,5,1,0
FIROZABAD,UTTAR PRADESH,2013,6,1,0
FIROZABAD,UTTAR PRADESH,2014,9,1,0
FIROZABAD,UTTAR PRADESH,2019,7,1,0
GHAZIABAD,UTTAR PRADESH,2010,7,1,0
GHAZIABAD,UTTAR PRADESH,2010,8,1,0
GHAZIABAD,UTTAR PRADESH,2010,9,1,0
GHAZIPUR,UTTAR PRADESH,2009,8,1,0
GHAZIPUR,UTTAR PRADESH,2010,6,1,0
GHAZIPUR,UTTAR PRADESH,2010,7,1,0
GHAZIPUR,UTTAR PRADESH,2011,8,1,0
GHAZIPUR,UTTAR PRADESH,2011,9,1,0
GHAZIPUR,UTTAR PRADESH,2017,8,1,0
GHAZIPUR,UTTAR PRADESH,2019,7,1,0
GHAZIPUR,UTTAR PRADESH,2021,10,1,0
GHAZIPUR,UTTAR PRADESH,2021,11,1,0
GONDA,UTTAR PRADESH,2010,4,1,0
GONDA,UTTAR PRADESH,2010,8,1,0
GONDA,UTTAR PRADESH,2010,9,1,0
GONDA,UTTAR PRADESH,2019,7,1,0
GONDA,UTTAR PRADESH,2019,8,1,0
GORAKHPUR,UTTAR PRADESH,2012,7,1,0
HARDOI,UTTAR PRADESH,2010,5,1,0
HARDOI,UTTAR PRADESH,2010,8,1,0
HARDOI,UTTAR PRADESH,2012,8,1,0
HARDOI,UTTAR PRADESH,2013,6,1,0
HARDOI,UTTAR PRADESH,2016,5,1,0
HARDOI,UTTAR PRADESH,2016,6,1,0
HARDOI,UTTAR PRADESH,2017,5,1,0
JALAUN,UTTAR PRADESH,2011,7,1,0
JALAUN,UTTAR PRADESH,2012,7,1,0
JALAUN,UTTAR PRADESH,2012,8,1,0
JALAUN,UTTAR PRADESH,2013,7,1,0
JALAUN,UTTAR PRADESH,2019,7,1,0
JAUNPUR,UTTAR PRADESH,2017,8,1,0
JAUNPUR,UTTAR PRADESH,2018,8,1,0
JHANSI,UTTAR PRADESH,2009,9,1,0
JHANSI,UTTAR PRADESH,2015,8,1,0
JHANSI,UTTAR PRADESH,2015,9,1,0
KANNAUJ,UTTAR PRADESH,2016,5,1,0
KANNAUJ,UTTAR PRADESH,2016,6,1,0
KANNAUJ,UTTAR PRADESH,2018,9,1,0
KANNAUJ,UTTAR PRADESH,2018,10,1,0
KANNAUJ,UTTAR PRADESH,2019,8,1,0
KANPUR DEHAT,UTTAR PRADESH,2019,7,1,0
KAUSHAMBI,UTTAR PRADESH,2012,6,1,0
KAUSHAMBI,UTTAR PRADESH,2015,6,1,0
KAUSHAMBI,UTTAR PRADESH,2016,5,1,0
KAUSHAMBI,UTTAR PRADESH,2016,8,1,0
KAUSHAMBI,UTTAR PRADESH,2017,5,1,0
KAUSHAMBI,UTTAR PRADESH,2021,8,1,0
KAUSHAMBI,UTTAR PRADESH,2021,9,1,0
KAUSHAMBI,UTTAR PRADESH,2022,6,1,0
KUSHINAGAR,UTTAR PRADESH,2016,8,1,0
KUSHINAGAR,UTTAR PRADESH,2019,8,1,0
LAKHIMPUR KHERI,UTTAR PRADESH,2011,8,1,0
LAKHIMPUR KHERI,UTTAR PRADESH,2012,7,1,0
LAKHIMPUR KHERI,UTTAR PRADESH,2012,9,1,0
LALITPUR,UTTAR PRADESH,2019,10,1,0
LUCKNOW,UTTAR PRADESH,2009,10,1,0
LUCKNOW,UTTAR PRADESH,2010,4,1,0
LUCKNOW,UTTAR PRADESH,2012,7,1,0
LUCKNOW,UTTAR PRADESH,2012,8,1,0
LUCKNOW,UTTAR PRADESH,2013,4,1,0
LUCKNOW,UTTAR PRADESH,2014,4,1,0
LUCKNOW,UTTAR PRADESH,2014,12,1,0
LUCKNOW,UTTAR PRADESH,2015,7,1,0
LUCKNOW,UTTAR PRADESH,2015,9,1,0
LUCKNOW,UTTAR PRADESH,2015,10,1,0
LUCKNOW,UTTAR PRADESH,2016,6,1,0
LUCKNOW,UTTAR PRADESH,2021,8,1,1
LUCKNOW,UTTAR PRADESH,2021,10,1,1
MAHOBA,UTTAR PRADESH,2020,2,1,0
MATHURA,UTTAR PRADESH,2016,5,0,1
MATHURA,UTTAR PRADESH,2016,11,1,0
MATHURA,UTTAR PRADESH,2019,6,1,0
MAU,UTTAR PRADESH,2016,5,1,0
MAU,UTTAR PRADESH,2017,6,1,0
MAU,UTTAR PRADESH,2017,8,1,0
MIRZAPUR,UTTAR PRADESH,2011,8,1,0
MIRZAPUR,UTTAR PRADESH,2014,7,1,0
MIRZAPUR,UTTAR PRADESH,2016,7,1,0
MIRZAPUR,UTTAR PRADESH,2016,8,1,0
MIRZAPUR,UTTAR PRADESH,2016,10,1,0
MIRZAPUR,UTTAR PRADESH,2017,5,1,0
MIRZAPUR,UTTAR PRADESH,2017,6,1,0
MIRZAPUR,UTTAR PRADESH,2017,10,1,0
MIRZAPUR,UTTAR PRADESH,2022,5,1,0
PILIBHIT,UTTAR PRADESH,2009,8,1,0
PRATAPGARH,UTTAR PRADESH,2010,8,1,0
PRATAPGARH,UTTAR PRADESH,2010,9,1,0
PRATAPGARH,UTTAR PRADESH,2012,8,1,0
RAEBAREILLY,UTTAR PRADESH,2016,7,1,0
RAEBAREILLY,UTTAR PRADESH,2017,4,1,0
RAEBARELI,UTTAR PRADESH,2013,9,1,0
SANT KABIR NAGAR,UTTAR PRADESH,2019,9,1,0
SANT RAVIDAS NAGAR,UTTAR PRADESH,2021,9,1,0
SANT RAVIDAS NAGAR,UTTAR PRADESH,2022,5,1,0
SHAHJAHANPUR,UTTAR PRADESH,2009,8,1,0
SHRAVASTI,UTTAR PRADESH,2013,9,1,0
SHRAVASTI,UTTAR PRADESH,2014,10,1,0
SHRAVASTI,UTTAR PRADESH,2018,7,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2009,7,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2014,9,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2014,10,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2015,7,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2016,7,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2016,8,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2017,2,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2017,3,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2018,8,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2018,9,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2019,8,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2021,9,0,1
SIDDHARTH NAGAR,UTTAR PRADESH,2021,10,1,0
SIDDHARTH NAGAR,UTTAR PRADESH,2022,5,1,0
UNNAO,UTTAR PRADESH,2010,8,1,0
UNNAO,UTTAR PRADESH,2012,4,1,0
UNNAO,UTTAR PRADESH,2012,5,1,0
UNNAO,UTTAR PRADESH,2012,8,1,0
UNNAO,UTTAR PRADESH,2013,8,1,0
UNNAO,UTTAR PRADESH,2014,5,1,0
UNNAO,UTTAR PRADESH,2016,5,1,0
UTTAR PRADESH,UTTAR PRADESH,2010,5,1,0
VARANASI,UTTAR PRADESH,2010,7,1,0
VARANASI,UTTAR PRADESH,2016,8,1,0
VARANASI,UTTAR PRADESH,2017,6,1,0
ALMORA,UTTARAKHAND,2009,6,1,0
ALMORA,UTTARAKHAND,2009,7,1,0
ALMORA,UTTARAKHAND,2012,8,1,0
ALMORA,UTTARAKHAND,2015,4,1,0
ALMORA,UTTARAKHAND,2016,6,1,0
ALMORA,UTTARAKHAND,2019,3,1,0
BAGESHWAR,UTTARAKHAND,2011,7,1,0
CHAMOLI,UTTARAKHAND,2010,6,1,0
CHAMOLI,UTTARAKHAND,2013,7,1,0
CHAMPAWAT,UTTARAKHAND,2011,3,1,0
CHAMPAWAT,UTTARAKHAND,2021,9,1,0
DEHRADUN,UTTARAKHAND,2009,8,1,0
DEHRADUN,UTTARAKHAND,2009,12,0,1
DEHRADUN,UTTARAKHAND,2013,4,1,0
DEHRADUN,UTTARAKHAND,2013,6,1,0
DEHRADUN,UTTARAKHAND,2013,7,1,0
DEHRADUN,UTTARAKHAND,2019,7,1,0
DEHRADUN,UTTARAKHAND,2021,9,1,0
HARIDWAR,UTTARAKHAND,2009,6,1,0
HARIDWAR,UTTARAKHAND,2011,6,0,1
HARIDWAR,UTTARAKHAND,2013,6,1,0
HARIDWAR,UTTARAKHAND,2016,6,1,0
HARIDWAR,UTTARAKHAND,2018,8,1,0
HARIDWAR,UTTARAKHAND,2019,9,1,0
NAINITAL,UTTARAKHAND,2010,4,1,0
NAINITAL,UTTARAKHAND,2010,5,1,0
NAINITAL,UTTARAKHAND,2011,5,1,0
NAINITAL,UTTARAKHAND,2013,5,1,0
NAINITAL,UTTARAKHAND,2018,12,1,0
PAURI,UTTARAKHAND,2012,5,1,0
PAURI GARHWAL,UTTARAKHAND,2012,8,1,0
PITHORAGARH,UTTARAKHAND,2009,6,1,0
PITHORAGARH,UTTARAKHAND,2012,6,1,0
PITHORAGARH,UTTARAKHAND,2014,6,1,0
PITHORAGARH,UTTARAKHAND,2014,7,1,0
PRATAP NAGAR,UTTARAKHAND,2010,7,1,0
RUDRAPRAYAG,UTTARAKHAND,2013,7,1,0
RUDRAPRAYAG,UTTARAKHAND,2016,5,1,0
RUDRAPRAYAG,UTTARAKHAND,2016,6,1,0
RUDRAPRAYAG,UTTARAKHAND,2017,7,1,0
RUDRAPRAYAG,UTTARAKHAND,2018,4,1,0
TEHRI,UTTARAKHAND,2011,7,1,0
TEHRI,UTTARAKHAND,2012,7,1,0
TEHRI,UTTARAKHAND,2013,7,1,0
TEHRI,UTTARAKHAND,2013,12,1,0
TEHRI GARHWAL,UTTARAKHAND,2015,4,1,0
TEHRI GARHWAL,UTTARAKHAND,2017,9,1,0
TEHRI GARHWAL,UTTARAKHAND,2019,8,1,0
UDHAM SINGH NAGAR,UTTARAKHAND,2022,5,1,0
UTTARKASHI,UTTARAKHAND,2009,7,1,0
UTTARKASHI,UTTARAKHAND,2013,6,1,0
UTTARKASHI,UTTARAKHAND,2013,7,1,0
UTTARKASHI,UTTARAKHAND,2013,9,1,0
24 NORTH PARGANAS,WEST BENGAL,2011,7,1,0
BANKURA,WEST BENGAL,2009,9,1,0
BANKURA,WEST BENGAL,2010,10,1,0
BANKURA,WEST BENGAL,2010,11,1,0
BANKURA,WEST BENGAL,2011,2,1,0
BANKURA,WEST BENGAL,2011,3,1,0
BANKURA,WEST BENGAL,2011,6,1,0
BANKURA,WEST BENGAL,2011,8,1,1
BANKURA,WEST BENGAL,2011,9,1,0
BANKURA,WEST BENGAL,2011,10,1,0
BANKURA,WEST BENGAL,2011,11,1,0
BANKURA,WEST BENGAL,2012,5,1,1
BANKURA,WEST BENGAL,2012,7,1,1
BANKURA,WEST BENGAL,2012,9,1,1
BANKURA,WEST BENGAL,2012,11,0,1
BANKURA,WEST BENGAL,2013,5,1,1
BANKURA,WEST BENGAL,2013,7,1,0
BANKURA,WEST BENGAL,2013,8,1,1
BANKURA,WEST BENGAL,2013,9,1,1
BANKURA,WEST BENGAL,2013,10,1,1
BANKURA,WEST BENGAL,2013,11,1,0
BANKURA,WEST BENGAL,2014,5,1,0
BANKURA,WEST BENGAL,2014,7,1,0
BANKURA,WEST BENGAL,2015,7,1,0
BANKURA,WEST BENGAL,2015,8,1,1
BANKURA,WEST BENGAL,2015,9,1,0
BANKURA,WEST BENGAL,2016,3,1,0
BANKURA,WEST BENGAL,2016,4,1,0
BANKURA,WEST BENGAL,2016,5,1,1
BANKURA,WEST BENGAL,2016,6,1,1
BANKURA,WEST BENGAL,2016,9,1,0
BANKURA,WEST BENGAL,2016,10,1,0
BANKURA,WEST BENGAL,2017,11,1,0
BANKURA,WEST BENGAL,2019,4,1,0
BARDHAMAN,WEST BENGAL,2015,7,1,0
BARDHAMAN,WEST BENGAL,2015,8,1,0
BARDHAMAN,WEST BENGAL,2018,6,1,0
BARDHAMAN,WEST BENGAL,2021,4,1,0
BARDHAMAN,WEST BENGAL,2021,6,1,0
BARDHAMAN,WEST BENGAL,2022,2,1,0
BARDHAMAN,WEST BENGAL,2022,4,1,0
BASIRHAT,WEST BENGAL,2019,6,1,0
BASIRHAT,WEST BENGAL,2021,8,1,0
BIRBHUM,WEST BENGAL,2010,7,1,0
BIRBHUM,WEST BENGAL,2010,8,1,0
BIRBHUM,WEST BENGAL,2010,9,1,0
BIRBHUM,WEST BENGAL,2010,11,1,0
BIRBHUM,WEST BENGAL,2011,7,1,0
BIRBHUM,WEST BENGAL,2011,8,0,1
BIRBHUM,WEST BENGAL,2011,9,1,0
BIRBHUM,WEST BENGAL,2011,11,1,0
BIRBHUM,WEST BENGAL,2012,7,0,1
BIRBHUM,WEST BENGAL,2012,8,0,1
BIRBHUM,WEST BENGAL,2013,6,0,1
BIRBHUM,WEST BENGAL,2013,7,1,0
BIRBHUM,WEST BENGAL,2013,8,1,0
BIRBHUM,WEST BENGAL,2013,9,1,0
BIRBHUM,WEST BENGAL,2013,10,1,0
BIRBHUM,WEST BENGAL,2013,11,1,0
BIRBHUM,WEST BENGAL,2013,12,1,0
BIRBHUM,WEST BENGAL,2014,4,1,1
BIRBHUM,WEST BENGAL,2014,7,1,0
BIRBHUM,WEST BENGAL,2014,8,1,0
BIRBHUM,WEST BENGAL,2015,5,1,0
BIRBHUM,WEST BENGAL,2015,7,1,0
BIRBHUM,WEST BENGAL,2015,8,1,0
BIRBHUM,WEST BENGAL,2016,3,1,0
BIRBHUM,WEST BENGAL,2016,7,1,0
BIRBHUM,WEST BENGAL,2017,9,1,0
BIRBHUM,WEST BENGAL,2018,10,0,1
BIRBHUM,WEST BENGAL,2018,11,0,1
BIRBHUM,WEST BENGAL,2019,1,1,0
BIRBHUM,WEST BENGAL,2021,6,1,1
BIRBHUM,WEST BENGAL,2021,7,1,0
BIRBHUM,WEST BENGAL,2021,10,1,0
BISHNUPUR,WEST BENGAL,2019,4,1,0
BURDWAN,WEST BENGAL,2010,7,1,0
BURDWAN,WEST BENGAL,2010,12,1,0
BURDWAN,WEST BENGAL,2011,3,1,0
BURDWAN,WEST BENGAL,2011,4,1,0
BURDWAN,WEST BENGAL,2011,6,1,0
BURDWAN,WEST BENGAL,2011,7,1,0
BURDWAN,WEST BENGAL,2011,8,1,0
BURDWAN,WEST BENGAL,2011,10,1,0
BURDWAN,WEST BENGAL,2011,11,1,0
BURDWAN,WEST BENGAL,2013,5,1,0
BURDWAN,WEST BENGAL,2013,6,1,0
BURDWAN,WEST BENGAL,2013,7,1,0
BURDWAN,WEST BENGAL,2013,8,1,0
BURDWAN,WEST BENGAL,2013,9,1,0
BURDWAN,WEST BENGAL,2013,10,1,0
BURDWAN,WEST BENGAL,2014,5,1,0
BURDWAN,WEST BENGAL,2014,6,1,0
BURDWAN,WEST BENGAL,2014,8,1,0
BURDWAN,WEST BENGAL,2014,9,1,0
BURDWAN,WEST BENGAL,2014,11,1,0
BURDWAN,WEST BENGAL,2015,3,1,0
BURDWAN,WEST BENGAL,2015,4,1,0
BURDWAN,WEST BENGAL,2015,5,1,0
BURDWAN,WEST BENGAL,2015,6,1,0
BURDWAN,WEST BENGAL,2015,7,1,0
BURDWAN,WEST BENGAL,2015,8,1,0
BURDWAN,WEST BENGAL,2015,9,1,0
BURDWAN,WEST BENGAL,2015,10,1,0
BURDWAN,WEST BENGAL,2016,3,1,0
BURDWAN,WEST BENGAL,2016,4,1,0
BURDWAN,WEST BENGAL,2016,5,1,0
BURDWAN,WEST BENGAL,2016,6,1,0
BURDWAN,WEST BENGAL,2016,7,1,0
BURDWAN,WEST BENGAL,2016,8,1,0
BURDWAN,WEST BENGAL,2017,3,1,0
BURDWAN,WEST BENGAL,2017,6,1,0
BURDWAN,WEST BENGAL,2017,7,1,0
BURDWAN,WEST BENGAL,2017,8,1,0
BURDWAN,WEST BENGAL,2019,6,1,0
BURDWAN,WEST BENGAL,2019,10,1,0
BURDWAN,WEST BENGAL,2021,12,1,0
CHAPRA,WEST BENGAL,2010,8,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2009,9,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2009,10,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2011,4,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2011,5,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2011,8,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2012,4,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2013,10,1,1
DAKSHIN DINAJPUR,WEST BENGAL,2014,9,0,1
DAKSHIN DINAJPUR,WEST BENGAL,2016,7,1,0
DAKSHIN DINAJPUR,WEST BENGAL,2017,7,1,0
DARJEELING,WEST BENGAL,2011,6,1,0
DARJEELING,WEST BENGAL,2013,6,1,0
DINAJPUR,WEST BENGAL,2010,4,1,0
HOOGHLY,WEST BENGAL,2009,7,0,1
HOOGHLY,WEST BENGAL,2010,4,1,0
HOOGHLY,WEST BENGAL,2010,7,1,0
HOOGHLY,WEST BENGAL,2010,8,1,0
HOOGHLY,WEST BENGAL,2010,9,1,0
HOOGHLY,WEST BENGAL,2010,10,1,0
HOOGHLY,WEST BENGAL,2011,3,1,0
HOOGHLY,WEST BENGAL,2011,4,1,1
HOOGHLY,WEST BENGAL,2012,5,1,0
HOOGHLY,WEST BENGAL,2012,7,1,1
HOOGHLY,WEST BENGAL,2012,8,1,0
HOOGHLY,WEST BENGAL,2012,9,0,1
HOOGHLY,WEST BENGAL,2013,5,1,0
HOOGHLY,WEST BENGAL,2013,6,1,0
HOOGHLY,WEST BENGAL,2013,7,1,0
HOOGHLY,WEST BENGAL,2013,8,1,1
HOOGHLY,WEST BENGAL,2013,10,1,1
HOOGHLY,WEST BENGAL,2013,11,0,1
HOOGHLY,WEST BENGAL,2013,12,0,1
HOOGHLY,WEST BENGAL,2014,8,1,1
HOOGHLY,WEST BENGAL,2014,9,1,1
HOOGHLY,WEST BENGAL,2014,11,0,1
HOOGHLY,WEST BENGAL,2015,4,1,0
HOOGHLY,WEST BENGAL,2015,5,0,1
HOOGHLY,WEST BENGAL,2015,8,1,0
HOOGHLY,WEST BENGAL,2016,3,1,0
HOOGHLY,WEST BENGAL,2016,5,1,0
HOOGHLY,WEST BENGAL,2019,11,1,0
HOOGHLY,WEST BENGAL,2020,3,1,0
HOOGHLY,WEST BENGAL,2021,3,1,0
HOOGHLY,WEST BENGAL,2021,4,1,1
HOOGHLY,WEST BENGAL,2022,4,1,1
HOWRAH,WEST BENGAL,2010,4,1,0
HOWRAH,WEST BENGAL,2010,5,0,1
HOWRAH,WEST BENGAL,2010,6,1,0
HOWRAH,WEST BENGAL,2011,6,1,0
HOWRAH,WEST BENGAL,2011,9,1,0
HOWRAH,WEST BENGAL,2012,2,1,0
HOWRAH,WEST BENGAL,2013,7,1,0
HOWRAH,WEST BENGAL,2013,9,0,1
HOWRAH,WEST BENGAL,2014,9,1,0
HOWRAH,WEST BENGAL,2016,4,1,0
HOWRAH,WEST BENGAL,2018,3,1,0
HOWRAH,WEST BENGAL,2019,5,0,1
HOWRAH,WEST BENGAL,2021,4,1,0
HOWRAH,WEST BENGAL,2021,9,1,0
HOWRAH,WEST BENGAL,2022,4,0,1
JALPAIGURI,WEST BENGAL,2010,4,1,0
JALPAIGURI,WEST BENGAL,2010,8,1,0
JALPAIGURI,WEST BENGAL,2010,9,1,0
JALPAIGURI,WEST BENGAL,2010,10,1,1
JALPAIGURI,WEST BENGAL,2011,2,1,0
JALPAIGURI,WEST BENGAL,2011,4,1,0
JALPAIGURI,WEST BENGAL,2011,5,1,0
JALPAIGURI,WEST BENGAL,2011,6,1,0
JALPAIGURI,WEST BENGAL,2012,5,1,0
JALPAIGURI,WEST BENGAL,2012,8,0,1
JALPAIGURI,WEST BENGAL,2012,10,1,1
JALPAIGURI,WEST BENGAL,2014,6,1,0
JALPAIGURI,WEST BENGAL,2015,10,1,0
JALPAIGURI,WEST BENGAL,2016,5,1,0
JHARGRAM,WEST BENGAL,2020,2,1,0
KOLKATA,WEST BENGAL,2011,7,0,1
MALDA,WEST BENGAL,2011,9,1,0
MALDA,WEST BENGAL,2011,12,1,0
MALDA,WEST BENGAL,2012,7,1,0
MALDA,WEST BENGAL,2012,9,0,1
MALDA,WEST BENGAL,2013,5,1,0
MALDA,WEST BENGAL,2013,9,1,0
MALDA,WEST BENGAL,2013,11,1,0
MALDA,WEST BENGAL,2014,1,1,0
MALDA,WEST BENGAL,2014,4,1,0
MALDA,WEST BENGAL,2016,5,1,1
MALDA,WEST BENGAL,2017,9,1,0
MALDA,WEST BENGAL,2018,4,1,0
MEDINIPUR,WEST BENGAL,2019,11,1,0
MEDINIPUR WEST,WEST BENGAL,2013,6,1,0
MEDINIPUR WEST,WEST BENGAL,2014,1,1,0
MEDINIPUR WEST,WEST BENGAL,2014,9,0,1
MEDINIPUR WEST,WEST BENGAL,2019,9,1,0
MIDNAPORE,WEST BENGAL,2015,4,1,0
MIDNAPORE EAST,WEST BENGAL,2019,7,1,0
MIDNAPORE WEST,WEST BENGAL,2015,2,1,0
MIDNAPUR WEST,WEST BENGAL,2015,6,1,0
MURSHIDABAD,WEST BENGAL,2010,4,1,0
MURSHIDABAD,WEST BENGAL,2010,7,1,0
MURSHIDABAD,WEST BENGAL,2010,8,1,0
MURSHIDABAD,WEST BENGAL,2010,11,1,0
MURSHIDABAD,WEST BENGAL,2011,7,1,0
MURSHIDABAD,WEST BENGAL,2011,8,1,0
MURSHIDABAD,WEST BENGAL,2011,9,1,0
MURSHIDABAD,WEST BENGAL,2011,11,1,0
MURSHIDABAD,WEST BENGAL,2012,6,1,0
MURSHIDABAD,WEST BENGAL,2013,8,1,0
MURSHIDABAD,WEST BENGAL,2013,9,1,0
MURSHIDABAD,WEST BENGAL,2015,11,1,0
MURSHIDABAD,WEST BENGAL,2016,3,1,0
MURSHIDABAD,WEST BENGAL,2016,7,1,0
MURSHIDABAD,WEST BENGAL,2016,9,1,0
NADIA,WEST BENGAL,2009,6,1,0
NADIA,WEST BENGAL,2010,5,1,0
NADIA,WEST BENGAL,2010,6,1,1
NADIA,WEST BENGAL,2010,9,1,0
NADIA,WEST BENGAL,2011,6,1,0
NADIA,WEST BENGAL,2011,10,1,1
NADIA,WEST BENGAL,2012,3,1,0
NADIA,WEST BENGAL,2014,7,1,0
NADIA,WEST BENGAL,2015,4,0,1
NADIA,WEST BENGAL,2015,6,1,0
NADIA,WEST BENGAL,2015,7,1,0
NADIA,WEST BENGAL,2015,8,1,0
NADIA,WEST BENGAL,2019,4,1,0
NAYABASTI,WEST BENGAL,2018,1,1,0
NORTH 24 PARGANAS,WEST BENGAL,2010,9,1,0
NORTH 24 PARGANAS,WEST BENGAL,2011,4,1,0
NORTH 24 PARGANAS,WEST BENGAL,2011,5,1,0
NORTH 24 PARGANAS,WEST BENGAL,2011,7,0,1
NORTH 24 PARGANAS,WEST BENGAL,2012,2,1,0
NORTH 24 PARGANAS,WEST BENGAL,2013,5,1,1
NORTH 24 PARGANAS,WEST BENGAL,2013,7,1,0
NORTH 24 PARGANAS,WEST BENGAL,2013,8,1,0
NORTH 24 PARGANAS,WEST BENGAL,2013,9,1,1
NORTH 24 PARGANAS,WEST BENGAL,2013,10,1,1
NORTH 24 PARGANAS,WEST BENGAL,2014,7,1,1
NORTH 24 PARGANAS,WEST BENGAL,2016,2,1,0
NORTH 24 PARGANAS,WEST BENGAL,2016,3,1,1
NORTH 24 PARGANAS,WEST BENGAL,2016,7,1,1
NORTH 24 PARGANAS,WEST BENGAL,2017,3,1,0
NORTH 24 PARGANAS,WEST BENGAL,2017,7,1,0
NORTH 24 PARGANAS,WEST BENGAL,2017,8,1,0
NORTH 24 PARGANAS,WEST BENGAL,2018,6,1,0
NORTH 24 PARGANAS,WEST BENGAL,2018,8,1,0
NORTH 24 PARGANAS,WEST BENGAL,2021,1,1,0
NORTH 24 PARGANAS,WEST BENGAL,2021,3,1,0
NORTH 24 PARGANAS,WEST BENGAL,2021,9,1,1
NORTH 24 PARGANAS,WEST BENGAL,2022,3,1,0
NORTH 24 PARGANAS,WEST BENGAL,2022,4,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2010,5,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2010,7,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2011,3,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2013,6,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2013,7,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2013,8,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2013,9,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2015,6,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2015,7,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2015,9,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2015,10,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2016,5,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2016,12,1,0
PASCHIM MEDINIPUR,WEST BENGAL,2022,4,1,0
PURBA BARDHAMAN,WEST BENGAL,2021,3,1,0
PURBA BARDHAMAN,WEST BENGAL,2021,5,0,1
PURBA MEDINIPUR,WEST BENGAL,2009,5,0,1
PURBA MEDINIPUR,WEST BENGAL,2010,4,1,0
PURBA MEDINIPUR,WEST BENGAL,2012,3,1,0
PURBA MEDINIPUR,WEST BENGAL,2012,4,1,0
PURBA MEDINIPUR,WEST BENGAL,2012,5,1,0
PURBA MEDINIPUR,WEST BENGAL,2013,5,1,0
PURBA MEDINIPUR,WEST BENGAL,2013,6,1,0
